session_id,user_id,timestamp,traffic_source,device,pageviews,session_duration_seconds,bounce,conversion,events_count
sess_914,user_4059,2024-12-21 01:51:00,paid,desktop,8,158.8507865272391,0,1,1
sess_13523,user_2439,2024-12-21 02:06:00,organic,desktop,3,140.61847370210012,0,0,0
sess_1799,user_4936,2024-12-21 03:39:00,social,desktop,9,356.34984966847315,1,0,0
sess_3787,user_2672,2024-12-21 05:08:00,organic,tablet,8,226.53154017249918,0,0,3
sess_9928,user_2322,2024-12-21 05:26:00,social,desktop,6,311.68872603742545,0,0,2
sess_6045,user_2951,2024-12-21 06:03:00,organic,tablet,3,915.6158196993634,0,0,4
sess_1989,user_1072,2024-12-21 06:39:00,social,mobile,8,11.542827109254262,0,0,4
sess_6298,user_536,2024-12-21 06:41:00,referral,desktop,11,12.115956568453939,0,0,3
sess_8497,user_4258,2024-12-21 06:42:00,organic,desktop,7,366.47824476753357,1,0,6
sess_18692,user_4074,2024-12-21 07:04:00,organic,mobile,9,410.71354437534376,0,0,3
sess_4943,user_656,2024-12-21 07:18:00,direct,desktop,5,72.05495819687566,1,0,3
sess_6648,user_1458,2024-12-21 07:26:00,paid,mobile,8,176.16368304805562,0,0,3
sess_2464,user_3794,2024-12-21 07:42:00,referral,desktop,6,182.6548631339005,1,0,1
sess_618,user_1734,2024-12-21 07:50:00,organic,desktop,6,37.17242158328038,1,0,4
sess_6172,user_3045,2024-12-21 08:30:00,organic,desktop,6,108.44163837024821,0,0,2
sess_751,user_2220,2024-12-21 11:37:00,direct,mobile,6,275.52638513578455,1,0,3
sess_19210,user_1244,2024-12-21 11:46:00,social,desktop,9,72.56223752789677,0,0,2
sess_18678,user_2252,2024-12-21 11:58:00,direct,desktop,4,147.9209011970741,0,0,3
sess_9657,user_2522,2024-12-21 12:13:00,paid,mobile,5,414.4325655975604,1,0,2
sess_9229,user_2565,2024-12-21 12:29:00,organic,mobile,3,478.8263597518119,1,0,3
sess_18199,user_4599,2024-12-21 12:29:00,paid,mobile,5,533.998443048081,1,0,2
sess_19094,user_2139,2024-12-21 12:29:00,social,mobile,11,96.40986883823261,0,0,3
sess_13040,user_2250,2024-12-21 12:31:00,organic,desktop,6,81.10436748564479,1,0,1
sess_11597,user_1793,2024-12-21 12:48:00,organic,desktop,6,225.87537164780227,1,0,4
sess_8675,user_1487,2024-12-21 13:36:00,social,mobile,3,233.62211986047365,0,0,1
sess_17882,user_3095,2024-12-21 13:51:00,referral,tablet,10,54.37946348609738,1,1,1
sess_3228,user_676,2024-12-21 14:05:00,organic,desktop,7,93.6612006464372,0,0,7
sess_16264,user_4673,2024-12-21 15:30:00,social,desktop,6,68.08140633778329,1,1,0
sess_13553,user_4992,2024-12-21 15:45:00,organic,desktop,2,237.2456525703174,0,0,1
sess_5370,user_1488,2024-12-21 15:50:00,referral,mobile,2,71.62690942572642,0,0,5
sess_3030,user_2874,2024-12-21 15:51:00,direct,desktop,5,183.13225446806095,0,0,3
sess_2643,user_270,2024-12-21 15:54:00,organic,tablet,8,156.86767517065292,1,0,2
sess_6627,user_909,2024-12-21 16:35:00,paid,mobile,6,166.57834624739618,1,1,6
sess_7532,user_4953,2024-12-21 16:49:00,paid,mobile,12,212.17427386649783,1,0,5
sess_19399,user_738,2024-12-21 17:13:00,referral,desktop,7,148.03823642699544,1,0,5
sess_9456,user_120,2024-12-21 17:21:00,direct,mobile,6,852.6939818193451,1,0,1
sess_3702,user_718,2024-12-21 17:41:00,organic,desktop,9,0.5093210045415648,0,0,1
sess_13692,user_4363,2024-12-21 18:15:00,direct,desktop,3,90.2029813954951,1,0,3
sess_16493,user_4642,2024-12-21 18:28:00,direct,mobile,9,70.31626089744566,0,0,3
sess_19310,user_222,2024-12-21 18:53:00,direct,desktop,11,358.447174746466,1,0,6
sess_15926,user_2036,2024-12-21 20:12:00,paid,desktop,7,78.29879884603699,0,0,1
sess_1455,user_944,2024-12-21 20:43:00,direct,desktop,5,323.91313041466896,0,0,3
sess_16554,user_1232,2024-12-21 20:55:00,direct,mobile,5,296.53715642835294,0,0,3
sess_18179,user_596,2024-12-21 21:38:00,referral,desktop,4,107.1825936351407,1,0,3
sess_5345,user_1025,2024-12-21 22:53:00,organic,mobile,4,24.85930844783702,0,0,1
sess_6157,user_1360,2024-12-21 23:47:00,direct,tablet,6,307.98717581968936,1,0,0
sess_6115,user_2654,2024-12-21 23:52:00,referral,desktop,6,512.2851353786813,0,0,3
sess_10365,user_2178,2024-12-21 23:57:00,direct,desktop,6,255.4359237820161,0,0,3
sess_14804,user_2205,2024-12-22 00:07:00,organic,mobile,8,876.4420901902608,0,0,3
sess_8620,user_4583,2024-12-22 00:33:00,organic,desktop,11,477.178900922334,1,0,2
sess_8055,user_2017,2024-12-22 02:04:00,social,desktop,6,132.83258018317423,0,0,5
sess_11459,user_3455,2024-12-22 02:06:00,social,desktop,5,37.53113036210951,0,0,2
sess_14323,user_502,2024-12-22 02:07:00,direct,desktop,6,191.37037990402956,1,0,5
sess_3093,user_377,2024-12-22 02:23:00,organic,tablet,10,336.59306179387335,0,0,8
sess_13722,user_4912,2024-12-22 02:37:00,referral,desktop,5,762.4922860576052,1,0,2
sess_3320,user_4113,2024-12-22 02:49:00,paid,desktop,8,110.1783545829433,0,0,3
sess_10658,user_902,2024-12-22 03:13:00,organic,mobile,7,146.33473446752438,1,0,9
sess_19248,user_1708,2024-12-22 04:03:00,organic,mobile,6,52.37304163728718,1,0,2
sess_5601,user_4536,2024-12-22 04:24:00,organic,desktop,4,288.42196683829883,1,0,3
sess_3572,user_2792,2024-12-22 04:55:00,organic,desktop,4,49.755354087748564,0,0,2
sess_2197,user_416,2024-12-22 05:36:00,organic,mobile,3,88.23640716375117,1,0,2
sess_6575,user_4344,2024-12-22 06:06:00,organic,desktop,5,221.1586949821801,0,0,3
sess_15737,user_3809,2024-12-22 07:56:00,paid,desktop,10,6.861250857442255,1,1,1
sess_13455,user_2837,2024-12-22 08:13:00,paid,desktop,6,129.67827438838722,1,0,0
sess_4850,user_4944,2024-12-22 09:39:00,social,desktop,5,498.72655267323177,0,0,2
sess_17471,user_877,2024-12-22 09:53:00,social,mobile,7,765.0897551379363,1,0,4
sess_5021,user_4808,2024-12-22 10:05:00,referral,mobile,7,3.810519797913039,0,0,1
sess_8677,user_480,2024-12-22 11:34:00,organic,desktop,10,370.2711061700631,1,0,2
sess_18432,user_1066,2024-12-22 11:39:00,social,mobile,5,610.0952295237516,0,0,5
sess_10189,user_4519,2024-12-22 11:43:00,social,mobile,6,161.06345977511148,0,0,3
sess_6865,user_2060,2024-12-22 12:10:00,organic,desktop,7,89.97303103316759,0,0,5
sess_749,user_2883,2024-12-22 12:14:00,direct,desktop,5,23.251953956882637,0,0,2
sess_18139,user_3427,2024-12-22 12:22:00,organic,tablet,8,58.570811463885555,0,0,0
sess_9605,user_3942,2024-12-22 13:07:00,direct,mobile,5,142.12151354194285,1,0,3
sess_15240,user_3325,2024-12-22 14:04:00,direct,tablet,12,426.94344395115155,1,0,5
sess_13897,user_100,2024-12-22 15:19:00,direct,desktop,8,112.33534122957586,1,0,5
sess_3301,user_377,2024-12-22 15:36:00,organic,tablet,8,1068.0269309481052,1,1,0
sess_6725,user_293,2024-12-22 15:53:00,social,mobile,9,9.596426061118548,0,1,2
sess_14033,user_1294,2024-12-22 16:17:00,referral,tablet,8,19.951731411712423,0,0,1
sess_18471,user_3804,2024-12-22 16:48:00,organic,desktop,8,371.0899821551331,1,0,3
sess_3110,user_2052,2024-12-22 17:30:00,social,mobile,7,244.92923751787544,1,0,2
sess_6900,user_3969,2024-12-22 17:50:00,organic,desktop,8,121.76283742719373,1,0,3
sess_17709,user_288,2024-12-22 18:11:00,paid,desktop,7,84.64275811056281,1,0,2
sess_9529,user_1017,2024-12-22 18:29:00,paid,mobile,7,360.9226521090583,1,0,4
sess_6490,user_4702,2024-12-22 18:42:00,organic,desktop,10,149.16332424282535,0,0,2
sess_7984,user_2779,2024-12-22 18:43:00,organic,desktop,5,263.9958566039654,0,0,6
sess_4248,user_1974,2024-12-22 18:49:00,organic,mobile,9,35.57254132942097,0,0,4
sess_4738,user_4460,2024-12-22 19:39:00,organic,desktop,7,121.32263962318592,1,0,5
sess_9081,user_4317,2024-12-22 20:15:00,direct,tablet,7,165.35388534264573,0,0,1
sess_16417,user_2962,2024-12-22 20:15:00,paid,mobile,6,800.0875145447064,1,0,6
sess_4329,user_4131,2024-12-22 21:19:00,organic,mobile,6,30.892085180481637,0,0,3
sess_11301,user_190,2024-12-22 21:20:00,paid,desktop,5,81.00621123663417,1,0,1
sess_12605,user_4168,2024-12-22 21:26:00,social,mobile,4,335.28787937017995,0,0,2
sess_16248,user_4566,2024-12-22 21:32:00,referral,desktop,10,199.21637655732528,0,1,4
sess_18325,user_4998,2024-12-22 21:40:00,organic,tablet,7,330.5876882276772,1,0,1
sess_6558,user_3902,2024-12-22 22:13:00,direct,mobile,3,54.3681394087825,1,0,6
sess_6726,user_1582,2024-12-22 22:22:00,social,mobile,6,78.47010543625146,1,0,4
sess_6176,user_4302,2024-12-22 22:38:00,paid,mobile,9,673.3213786213937,1,1,3
sess_12894,user_2282,2024-12-22 22:55:00,organic,mobile,7,95.39219178101511,1,0,3
sess_13584,user_4109,2024-12-22 23:26:00,organic,mobile,10,320.6346227320071,1,1,5
sess_3626,user_727,2024-12-23 00:18:00,referral,mobile,5,657.4721963751922,0,0,4
sess_6371,user_2388,2024-12-23 00:31:00,referral,desktop,6,663.5716475654503,1,0,4
sess_536,user_3626,2024-12-23 00:36:00,organic,desktop,9,67.82775319800434,1,0,2
sess_224,user_3470,2024-12-23 01:05:00,paid,desktop,7,503.8413838797575,0,0,3
sess_5427,user_490,2024-12-23 01:17:00,direct,desktop,6,735.9835762483763,0,0,0
sess_2535,user_4785,2024-12-23 01:55:00,organic,desktop,6,175.45239451354416,1,0,3
sess_13183,user_1591,2024-12-23 02:41:00,organic,mobile,7,389.88392065249155,1,0,3
sess_2763,user_3242,2024-12-23 02:46:00,organic,desktop,5,386.83664893393154,0,0,2
sess_2748,user_3450,2024-12-23 05:08:00,direct,desktop,4,474.6695451115564,1,0,4
sess_18971,user_1790,2024-12-23 05:36:00,organic,mobile,4,179.1725092418845,1,0,4
sess_14312,user_1153,2024-12-23 05:38:00,direct,desktop,2,18.17411046185174,1,0,2
sess_12998,user_2378,2024-12-23 05:40:00,referral,mobile,4,321.99839445839234,0,0,2
sess_14172,user_2735,2024-12-23 06:44:00,organic,tablet,5,69.28430784774116,1,0,7
sess_17014,user_4218,2024-12-23 07:07:00,social,desktop,4,209.977547472878,1,0,3
sess_3050,user_1199,2024-12-23 07:17:00,referral,desktop,4,596.8933354905512,0,0,2
sess_16693,user_397,2024-12-23 08:41:00,direct,mobile,10,532.194414231769,1,0,1
sess_327,user_1086,2024-12-23 09:04:00,organic,tablet,5,117.23055280429706,0,0,1
sess_6752,user_1909,2024-12-23 09:11:00,social,tablet,5,371.7040270420496,0,0,1
sess_10621,user_3020,2024-12-23 09:16:00,organic,mobile,9,148.09988885933714,0,0,3
sess_13847,user_4977,2024-12-23 09:23:00,organic,mobile,5,728.7325063952202,0,0,1
sess_3960,user_4075,2024-12-23 10:31:00,referral,mobile,6,532.5930006551698,1,0,2
sess_5341,user_1524,2024-12-23 11:30:00,paid,desktop,7,149.41243535437607,0,0,3
sess_5119,user_3473,2024-12-23 12:00:00,direct,mobile,5,87.99192018454544,0,0,2
sess_10133,user_3737,2024-12-23 12:02:00,organic,tablet,5,145.09497247244445,1,0,2
sess_1671,user_3064,2024-12-23 12:09:00,organic,mobile,7,592.6587609029211,1,0,2
sess_2343,user_3404,2024-12-23 13:16:00,paid,desktop,3,904.3220321620607,1,0,4
sess_16709,user_4965,2024-12-23 13:19:00,organic,desktop,8,811.9307504999945,0,0,3
sess_13066,user_4716,2024-12-23 13:37:00,organic,mobile,5,348.33079437474277,1,0,3
sess_5880,user_4026,2024-12-23 13:48:00,organic,desktop,5,22.691441484313483,0,0,0
sess_2393,user_4358,2024-12-23 14:59:00,organic,desktop,1,140.99579335683595,0,0,6
sess_14209,user_1846,2024-12-23 15:11:00,direct,desktop,7,230.47478476207058,1,0,3
sess_18847,user_894,2024-12-23 15:11:00,paid,desktop,8,855.9706238366197,0,0,3
sess_15912,user_2736,2024-12-23 15:24:00,direct,desktop,12,541.9291645097263,0,0,3
sess_12133,user_827,2024-12-23 15:32:00,organic,mobile,9,41.17651968827467,1,0,3
sess_7874,user_2617,2024-12-23 16:05:00,organic,mobile,7,844.8815542788333,0,0,2
sess_3107,user_2245,2024-12-23 16:51:00,organic,mobile,5,11.033107791513897,0,0,2
sess_12604,user_1448,2024-12-23 17:32:00,direct,mobile,8,674.621995391605,1,0,2
sess_10312,user_878,2024-12-23 17:37:00,referral,tablet,9,22.40306972695064,0,0,5
sess_17524,user_1838,2024-12-23 17:50:00,paid,desktop,5,71.35619366707694,0,0,5
sess_13345,user_4731,2024-12-23 17:56:00,social,mobile,3,134.7567941710857,0,0,2
sess_6341,user_4704,2024-12-23 18:13:00,organic,tablet,6,109.56038243527787,1,0,2
sess_5733,user_912,2024-12-23 18:35:00,direct,tablet,6,30.17770830536743,0,0,4
sess_2725,user_3156,2024-12-23 18:43:00,organic,mobile,8,352.2605500809943,1,0,3
sess_16088,user_3343,2024-12-23 18:58:00,direct,mobile,6,25.226956207002882,1,0,1
sess_4362,user_4936,2024-12-23 19:19:00,organic,mobile,10,144.35827866927463,0,0,1
sess_18355,user_2570,2024-12-23 19:28:00,direct,desktop,5,7.686073174801068,0,0,4
sess_19847,user_3232,2024-12-23 19:34:00,organic,desktop,5,775.5693614690423,0,0,6
sess_19146,user_4125,2024-12-23 19:34:00,direct,mobile,6,350.27220562133,0,0,3
sess_17986,user_1571,2024-12-23 20:03:00,organic,desktop,7,140.24757233229343,1,0,4
sess_13751,user_254,2024-12-23 20:09:00,organic,desktop,11,162.88865561409258,1,0,4
sess_7209,user_3055,2024-12-23 20:51:00,organic,mobile,9,29.288230008875807,0,0,6
sess_18123,user_1142,2024-12-23 21:38:00,direct,desktop,6,346.1355380727554,0,1,3
sess_11768,user_732,2024-12-23 22:04:00,paid,desktop,6,11.605332614371623,1,0,4
sess_713,user_1738,2024-12-23 22:19:00,paid,desktop,5,208.38447661280912,0,0,3
sess_6872,user_1441,2024-12-23 22:56:00,direct,desktop,6,690.5553697554934,1,0,2
sess_16565,user_2639,2024-12-24 00:14:00,organic,desktop,6,272.8942926001741,1,0,4
sess_17682,user_1919,2024-12-24 00:20:00,paid,desktop,6,873.6017729552682,0,0,6
sess_1069,user_3134,2024-12-24 00:25:00,direct,mobile,6,453.20853718354084,0,0,2
sess_2694,user_3113,2024-12-24 01:25:00,social,mobile,3,543.5663055002292,0,0,4
sess_5237,user_852,2024-12-24 02:16:00,direct,desktop,6,1367.5069577824097,0,0,4
sess_2234,user_2445,2024-12-24 02:34:00,paid,desktop,8,115.01659841351537,1,0,1
sess_2212,user_3897,2024-12-24 03:35:00,direct,tablet,3,90.74628769185465,1,0,8
sess_10458,user_2338,2024-12-24 03:52:00,paid,desktop,5,193.60471091993227,0,0,4
sess_398,user_1451,2024-12-24 05:06:00,direct,desktop,8,306.4337816913361,1,0,3
sess_8224,user_3942,2024-12-24 05:14:00,referral,tablet,10,352.91015744604675,0,0,3
sess_1945,user_766,2024-12-24 05:48:00,referral,mobile,9,142.5823125900213,1,0,3
sess_17517,user_3877,2024-12-24 05:55:00,paid,desktop,4,697.5127437228657,1,0,2
sess_14678,user_1716,2024-12-24 06:07:00,organic,tablet,5,650.1245120259617,1,0,4
sess_17595,user_1608,2024-12-24 06:24:00,paid,desktop,10,1868.6284213690985,1,0,3
sess_15388,user_3423,2024-12-24 06:39:00,organic,mobile,7,17.631910110694676,0,0,1
sess_19587,user_4429,2024-12-24 07:42:00,organic,desktop,12,99.84071212286527,0,0,2
sess_18517,user_2333,2024-12-24 07:45:00,organic,desktop,4,776.5961255155469,0,0,2
sess_18742,user_4364,2024-12-24 08:11:00,organic,mobile,5,437.7657081055161,0,0,7
sess_15280,user_1284,2024-12-24 08:30:00,paid,mobile,7,247.31499784772757,1,0,3
sess_7883,user_1628,2024-12-24 10:05:00,organic,tablet,4,294.82851098625514,0,0,2
sess_10230,user_1875,2024-12-24 10:12:00,referral,tablet,6,190.03119442111895,0,0,0
sess_14723,user_1628,2024-12-24 10:20:00,referral,tablet,5,313.54702209387324,1,0,2
sess_18646,user_2391,2024-12-24 10:21:00,organic,desktop,5,660.0637188245311,0,0,4
sess_8630,user_4118,2024-12-24 10:36:00,organic,desktop,10,830.6482040128503,1,0,6
sess_17999,user_185,2024-12-24 11:40:00,referral,desktop,6,341.09366853333216,1,0,3
sess_11838,user_4795,2024-12-24 11:54:00,organic,desktop,7,59.67729627888158,1,0,2
sess_14898,user_2112,2024-12-24 11:59:00,social,tablet,4,16.993844703786934,1,0,1
sess_9978,user_4729,2024-12-24 12:19:00,paid,desktop,7,236.96818516861669,0,0,2
sess_9617,user_1277,2024-12-24 12:37:00,organic,mobile,5,253.72485355207357,0,0,3
sess_477,user_3327,2024-12-24 12:59:00,social,desktop,9,118.51458734902941,1,0,6
sess_3201,user_99,2024-12-24 13:08:00,paid,tablet,9,140.12208790776316,0,0,4
sess_2599,user_1975,2024-12-24 13:24:00,paid,mobile,7,287.740701455124,0,0,2
sess_10336,user_3067,2024-12-24 13:49:00,organic,desktop,3,137.18885776490342,0,0,2
sess_11775,user_4317,2024-12-24 14:13:00,social,mobile,3,111.97429801273144,0,0,3
sess_13920,user_1497,2024-12-24 14:17:00,direct,tablet,5,220.5109897722634,0,0,2
sess_14886,user_744,2024-12-24 14:45:00,organic,desktop,9,85.5829036066359,1,0,0
sess_5146,user_1102,2024-12-24 14:46:00,referral,mobile,3,170.32180224444537,1,0,2
sess_9257,user_264,2024-12-24 15:57:00,organic,mobile,4,239.05047906056967,0,0,0
sess_16682,user_2667,2024-12-24 16:20:00,social,mobile,5,47.86712442291422,0,0,2
sess_17050,user_602,2024-12-24 16:31:00,organic,desktop,5,181.63713245160787,0,0,3
sess_14828,user_226,2024-12-24 16:31:00,referral,mobile,8,149.48383969735548,0,0,3
sess_13884,user_1842,2024-12-24 16:42:00,organic,desktop,6,1056.8659690637803,0,0,2
sess_18946,user_4259,2024-12-24 17:05:00,direct,mobile,5,450.15466568427473,0,0,7
sess_7519,user_2054,2024-12-24 17:43:00,organic,mobile,10,40.74022723611745,0,0,4
sess_16692,user_1369,2024-12-24 18:10:00,paid,desktop,7,275.03366442593557,0,0,3
sess_9548,user_2693,2024-12-24 18:17:00,organic,desktop,8,214.72374355852446,0,0,2
sess_17201,user_170,2024-12-24 18:47:00,organic,desktop,7,1186.7530379413065,1,0,5
sess_11990,user_3161,2024-12-24 19:09:00,organic,desktop,5,393.45115540156706,0,0,2
sess_17158,user_3235,2024-12-24 19:16:00,paid,desktop,2,152.73196739066955,1,0,2
sess_15355,user_3907,2024-12-24 19:19:00,organic,tablet,6,7.563977540215492,0,0,3
sess_16138,user_4096,2024-12-24 19:35:00,paid,desktop,10,562.0108740929967,0,0,1
sess_7115,user_2330,2024-12-24 19:54:00,social,desktop,10,715.4611663881647,0,0,4
sess_417,user_1827,2024-12-24 19:54:00,paid,mobile,11,160.69024516100032,0,0,4
sess_237,user_3676,2024-12-24 20:05:00,referral,desktop,9,512.7769837924632,0,0,1
sess_6438,user_4174,2024-12-24 21:14:00,social,mobile,7,222.77270711502112,1,0,1
sess_19134,user_445,2024-12-24 21:36:00,direct,mobile,8,220.55557213935003,1,0,2
sess_3355,user_2838,2024-12-24 23:21:00,paid,desktop,6,6.41505463349522,0,0,7
sess_3615,user_1810,2024-12-25 00:39:00,organic,desktop,9,185.6845465953233,1,1,1
sess_7929,user_1766,2024-12-25 02:03:00,direct,desktop,5,1304.9671519620874,0,0,2
sess_4364,user_2449,2024-12-25 02:07:00,social,mobile,5,74.44439746358682,1,0,3
sess_13573,user_4417,2024-12-25 02:23:00,organic,desktop,8,611.1601586718895,0,0,4
sess_15177,user_534,2024-12-25 02:27:00,paid,mobile,5,269.0744763229966,0,0,3
sess_8484,user_2777,2024-12-25 02:34:00,organic,mobile,7,621.3679153250589,1,0,1
sess_3307,user_290,2024-12-25 02:50:00,direct,desktop,4,160.36285506434862,1,0,2
sess_5721,user_1913,2024-12-25 02:59:00,organic,mobile,6,79.09657440743464,1,0,2
sess_3797,user_1226,2024-12-25 03:02:00,organic,tablet,6,630.8209364491422,0,0,6
sess_17493,user_4006,2024-12-25 03:24:00,direct,mobile,10,67.01344051859273,0,0,1
sess_3704,user_4917,2024-12-25 03:27:00,social,desktop,6,232.66096055619872,1,0,0
sess_6211,user_2731,2024-12-25 03:30:00,organic,desktop,10,73.19501431710856,1,0,5
sess_7076,user_2402,2024-12-25 03:38:00,organic,desktop,3,547.0631723590569,1,0,1
sess_18587,user_2991,2024-12-25 04:54:00,paid,desktop,9,52.545648763096295,1,0,3
sess_12419,user_2600,2024-12-25 05:07:00,social,desktop,3,134.67772837620595,1,0,8
sess_10290,user_2377,2024-12-25 05:32:00,paid,desktop,8,94.55593388263807,1,0,3
sess_6527,user_1239,2024-12-25 05:37:00,direct,tablet,7,1686.8937764751313,1,0,1
sess_18512,user_4181,2024-12-25 06:12:00,referral,desktop,6,244.57055785940227,0,0,3
sess_13526,user_915,2024-12-25 07:03:00,social,mobile,4,287.5989269408797,0,0,3
sess_9934,user_4116,2024-12-25 07:08:00,organic,mobile,5,340.3610861181771,1,0,2
sess_10932,user_1597,2024-12-25 07:42:00,organic,mobile,5,35.45090161743051,0,0,3
sess_13598,user_2188,2024-12-25 08:06:00,paid,mobile,3,341.4332322857277,0,1,2
sess_15454,user_533,2024-12-25 08:39:00,organic,desktop,3,442.04586531597846,0,0,2
sess_11804,user_4573,2024-12-25 08:50:00,paid,desktop,7,156.20503850857554,1,0,1
sess_11491,user_4371,2024-12-25 10:00:00,organic,mobile,5,304.498080233669,0,0,6
sess_5695,user_4295,2024-12-25 10:23:00,paid,mobile,7,2364.6151715157794,0,0,4
sess_5964,user_748,2024-12-25 10:44:00,paid,desktop,4,40.60452882516005,0,0,1
sess_11937,user_1268,2024-12-25 10:53:00,referral,desktop,9,211.10397632309295,0,0,2
sess_2247,user_2236,2024-12-25 10:56:00,organic,mobile,8,412.1695485305078,0,0,4
sess_10274,user_616,2024-12-25 11:02:00,paid,desktop,6,179.57614852232152,0,0,3
sess_8063,user_3061,2024-12-25 11:28:00,direct,mobile,3,22.272940113284623,0,0,5
sess_19127,user_1071,2024-12-25 11:36:00,organic,tablet,5,331.46184786424027,0,0,2
sess_5820,user_1252,2024-12-25 11:38:00,direct,mobile,6,19.409379795640444,1,0,7
sess_15245,user_3637,2024-12-25 11:55:00,direct,desktop,12,601.8140766454721,0,0,4
sess_15451,user_610,2024-12-25 12:10:00,direct,tablet,7,216.98546927349574,1,1,4
sess_8743,user_4898,2024-12-25 14:27:00,organic,desktop,5,580.5931141828722,0,0,6
sess_14627,user_4634,2024-12-25 15:00:00,direct,desktop,3,167.82847771908527,1,0,4
sess_12523,user_1888,2024-12-25 15:11:00,paid,mobile,4,301.5189050435154,0,0,4
sess_10800,user_2862,2024-12-25 15:12:00,organic,mobile,7,43.014483050874105,0,0,2
sess_8509,user_3376,2024-12-25 15:31:00,organic,tablet,9,600.2840417479129,0,0,3
sess_8281,user_958,2024-12-25 15:53:00,direct,desktop,6,108.00275317318815,0,0,1
sess_11726,user_2382,2024-12-25 16:15:00,direct,mobile,3,286.7756672713983,0,0,4
sess_3957,user_2619,2024-12-25 18:28:00,referral,desktop,6,121.11539196392715,1,0,5
sess_1196,user_812,2024-12-25 19:03:00,direct,desktop,3,136.44206445816997,1,0,1
sess_9363,user_358,2024-12-25 19:35:00,organic,desktop,7,13.885371362827145,0,0,5
sess_8904,user_3880,2024-12-25 22:15:00,social,mobile,4,1379.6311121694507,0,0,2
sess_4684,user_2135,2024-12-25 23:33:00,direct,tablet,6,25.254145573789195,1,0,3
sess_10138,user_4391,2024-12-26 00:05:00,direct,desktop,7,324.6004257723812,0,0,3
sess_11749,user_4243,2024-12-26 00:29:00,referral,mobile,4,254.52421848431246,1,0,3
sess_3790,user_3754,2024-12-26 00:29:00,organic,mobile,5,127.03362486699649,1,0,2
sess_1353,user_3012,2024-12-26 00:40:00,direct,desktop,4,213.2393734798863,0,0,1
sess_14794,user_3898,2024-12-26 01:38:00,direct,mobile,6,879.3043257761093,1,0,3
sess_16435,user_2013,2024-12-26 01:57:00,direct,mobile,9,33.75061608296714,0,0,3
sess_1277,user_3493,2024-12-26 02:34:00,paid,desktop,5,179.99883319098458,1,0,0
sess_8270,user_498,2024-12-26 03:01:00,direct,mobile,5,189.43521829524434,1,0,2
sess_10794,user_2969,2024-12-26 03:38:00,direct,desktop,4,75.2878984439369,1,0,2
sess_4963,user_4226,2024-12-26 04:07:00,referral,mobile,3,29.34739137926168,0,0,2
sess_6595,user_1474,2024-12-26 04:22:00,direct,desktop,4,36.91328009590066,0,0,0
sess_15351,user_1111,2024-12-26 04:33:00,social,mobile,10,836.9370062411851,1,0,4
sess_10814,user_1173,2024-12-26 04:38:00,social,desktop,6,905.2568475560349,0,0,3
sess_6962,user_4131,2024-12-26 05:10:00,organic,desktop,7,4.446885704861152,0,0,2
sess_15475,user_752,2024-12-26 05:15:00,organic,desktop,10,383.6931987648836,1,0,6
sess_7835,user_3329,2024-12-26 05:22:00,social,mobile,4,74.81020787998933,0,0,2
sess_8852,user_190,2024-12-26 05:37:00,referral,desktop,4,138.443622849175,0,0,2
sess_4705,user_4212,2024-12-26 06:10:00,referral,mobile,8,22.691642775026708,0,0,3
sess_3703,user_2413,2024-12-26 06:30:00,organic,mobile,4,214.3281595437464,0,0,5
sess_5624,user_1782,2024-12-26 07:10:00,paid,mobile,9,258.5017078115246,0,0,2
sess_17345,user_4912,2024-12-26 07:18:00,social,desktop,8,87.69349907421555,0,0,3
sess_144,user_4159,2024-12-26 07:18:00,organic,mobile,4,199.48778990883366,1,0,0
sess_17192,user_1452,2024-12-26 07:43:00,organic,desktop,7,111.15301887955182,1,0,5
sess_12728,user_4020,2024-12-26 07:52:00,social,desktop,6,158.95300745025196,1,0,1
sess_1603,user_1270,2024-12-26 08:55:00,organic,mobile,8,103.17145973497253,0,0,3
sess_2750,user_3967,2024-12-26 09:31:00,paid,desktop,4,13.221316698100244,0,0,2
sess_18301,user_3621,2024-12-26 10:36:00,paid,desktop,4,71.28507651582515,0,1,3
sess_9242,user_2504,2024-12-26 11:14:00,referral,tablet,11,649.3615718477329,0,0,2
sess_15611,user_4089,2024-12-26 11:39:00,organic,desktop,4,380.97313885404657,0,0,2
sess_8153,user_3504,2024-12-26 12:57:00,social,tablet,3,331.0758416195159,0,0,5
sess_13599,user_3789,2024-12-26 13:29:00,social,tablet,9,239.99099962184388,1,0,5
sess_15425,user_2215,2024-12-26 14:07:00,direct,mobile,5,59.4588325820789,0,0,2
sess_16262,user_1328,2024-12-26 15:35:00,organic,desktop,4,406.2694749984641,1,0,0
sess_15140,user_2605,2024-12-26 16:39:00,direct,desktop,4,559.5251732868045,0,0,6
sess_16757,user_1206,2024-12-26 16:41:00,organic,desktop,9,72.64176962368401,0,0,4
sess_15765,user_1162,2024-12-26 16:48:00,direct,mobile,6,162.19739170323788,0,0,2
sess_74,user_2006,2024-12-26 17:06:00,direct,desktop,4,55.68067180001001,0,0,3
sess_17114,user_3956,2024-12-26 17:06:00,paid,desktop,7,20.177514439393995,1,0,2
sess_5952,user_3694,2024-12-26 17:35:00,paid,desktop,4,185.35146232652298,0,1,2
sess_8993,user_4241,2024-12-26 18:23:00,direct,desktop,8,545.047974222042,1,0,5
